SampleID,longitude,latitude,Easting,Northing,class,classnum,subclass,type,Source
SupplementalBare317,-107.0971715,38.99977023,318393.1281,4318843.228,Snow,38,,Non-vegetated,Supplemental
SupplementalBare318,-107.0775207,38.98786553,320064.8145,4317482.934,Snow,38,,Non-vegetated,Supplemental
SupplementalBare319,-107.0166648,38.96476355,325279.2526,4314800.415,Snow,38,,Non-vegetated,Supplemental
SupplementalBare320,-107.0139305,38.96238606,325510.3344,4314531.308,Snow,38,,Non-vegetated,Supplemental
SupplementalBare321,-107.0120874,38.95809552,325659.5137,4314051.594,Snow,38,,Non-vegetated,Supplemental
SupplementalBare322,-107.0103322,38.95809942,325811.6182,4314048.668,Snow,38,,Non-vegetated,Supplemental
SupplementalBare323,-107.0055428,38.96063294,326232.8305,4314320.701,Snow,38,,Non-vegetated,Supplemental
SupplementalBare324,-106.958373,39.01859944,330458.5358,4320665.148,Snow,38,,Non-vegetated,Supplemental
SupplementalBare325,-106.9768441,39.01345684,328846.9088,4320128.985,Snow,38,,Non-vegetated,Supplemental
SupplementalBare326,-106.9799553,39.01334755,328577.2592,4320122.714,Snow,38,,Non-vegetated,Supplemental
SupplementalBare327,-106.973004,39.00688284,329163.5904,4319392.151,Snow,38,,Non-vegetated,Supplemental
SupplementalBare328,-106.9695231,39.00801522,329467.7301,4319511.299,Snow,38,,Non-vegetated,Supplemental
SupplementalBare329,-106.9673933,39.00824893,329652.7223,4319533.247,Snow,38,,Non-vegetated,Supplemental
SupplementalBare272,-106.9153897,38.9031614,333910.6004,4307774.204,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare273,-106.9152894,38.90307023,333919.0837,4307763.903,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare274,-106.9148833,38.90251999,333953.0169,4307702.096,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare275,-106.912888,38.90185384,334124.5005,4307624.535,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare276,-106.9111556,38.9018713,334274.776,4307623.323,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare277,-106.9895935,38.95046314,327590.1982,4313161.704,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare278,-106.9895499,38.95016973,327593.2657,4313129.057,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare279,-106.9893311,38.94984772,327611.4511,4313092.905,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare280,-106.9892815,38.94979329,327615.6141,4313086.771,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare281,-106.990409,38.95555627,327531.8779,4313728.504,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare282,-106.9902896,38.95537326,327541.7796,4313707.968,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare283,-106.9898913,38.95429623,327573.6852,4313587.68,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare284,-106.9900827,38.95463331,327557.9158,4313625.453,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare285,-107.0199196,38.9028191,324844.866,4307931.795,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare287,-107.0212746,38.90387652,324729.9571,4308051.754,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare288,-107.0215219,38.90489622,324711.0161,4308165.4,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare289,-107.0256944,38.90824854,324357.4503,4308545.484,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare290,-107.0191493,38.90133058,324908.0027,4307765.114,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare291,-107.05892,38.9424549,321562.0364,4312406.403,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare292,-107.0587229,38.94081454,321575.0018,4312223.961,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare293,-107.0575541,38.94066827,321675.9468,4312205.439,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare294,-107.0565241,38.94015239,321763.9263,4312146.169,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare295,-107.0586222,38.94361167,321590.7455,4312534.205,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare296,-106.950884,38.84653341,330698.1721,4301554.734,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare297,-106.9513034,38.84642698,330661.5127,4301543.701,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare298,-106.9505436,38.84653589,330727.7132,4301554.378,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare299,-106.952177,38.84717885,330587.4821,4301628.765,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare300,-106.9808324,38.87974445,328178.9498,4305296.545,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare301,-106.9825577,38.88035076,328030.7428,4305367.085,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare302,-106.9798072,38.88009569,328268.7291,4305333.596,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare303,-106.9787575,38.87897069,328357.0833,4305206.765,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare304,-106.9776163,38.87780229,328453.2754,4305074.946,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare305,-106.978041,38.87830871,328417.6487,4305131.949,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare6,-106.9904129,38.9553847,327531.1282,4313709.471,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare7,-106.9902141,38.95522834,327547.9713,4313691.741,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare8,-106.9901579,38.95490182,327552.0491,4313655.396,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare9,-106.9904374,38.95604085,327530.5963,4313782.339,StreamSandGravel,39,,Non-vegetated,Supplemental
SupplementalBare1,-106.9912853,38.95449994,327453.3778,4313612.928,Water,40,,Non-vegetated,Supplemental
SupplementalBare10,-106.9907997,38.95560974,327498.1512,4313735.179,Water,40,,Non-vegetated,Supplemental
SupplementalBare11,-106.9907324,38.95568916,327504.1793,4313743.866,Water,40,,Non-vegetated,Supplemental
SupplementalBare12,-106.9652568,38.93534221,329663.1023,4311437.747,Water,40,,Non-vegetated,Supplemental
SupplementalBare13,-106.9649945,38.93549558,329686.2059,4311454.278,Water,40,,Non-vegetated,Supplemental
SupplementalBare14,-106.9661219,38.93546941,329588.414,4311453.482,Water,40,,Non-vegetated,Supplemental
SupplementalBare15,-106.9653106,38.9347132,329656.9281,4311368.038,Water,40,,Non-vegetated,Supplemental
SupplementalBare16,-106.9660026,38.93514301,329597.9741,4311417.034,Water,40,,Non-vegetated,Supplemental
SupplementalBare17,-106.9633156,38.9325233,329824.6283,4311121.268,Water,40,,Non-vegetated,Supplemental
SupplementalBare18,-106.9650984,38.93385,329673.26,4311271.84,Water,40,,Non-vegetated,Supplemental
SupplementalBare19,-106.9647878,38.93425003,329701.1436,4311315.657,Water,40,,Non-vegetated,Supplemental
SupplementalBare2,-106.9910332,38.95432451,327474.7966,4313592.981,Water,40,,Non-vegetated,Supplemental
SupplementalBare20,-106.9485568,38.86881912,330952.9335,4304023.738,Water,40,,Non-vegetated,Supplemental
SupplementalBare21,-106.9480543,38.86801009,330994.6151,4303933.019,Water,40,,Non-vegetated,Supplemental
SupplementalBare22,-106.946264,38.86764229,331149.0824,4303888.886,Water,40,,Non-vegetated,Supplemental
SupplementalBare23,-106.9465597,38.86812339,331124.5638,4303942.827,Water,40,,Non-vegetated,Supplemental
SupplementalBare24,-106.9476156,38.8674651,331031.393,4303871.723,Water,40,,Non-vegetated,Supplemental
SupplementalBare25,-106.9471257,38.86711979,331073.0747,4303832.493,Water,40,,Non-vegetated,Supplemental
SupplementalBare26,-107.0002284,38.88410573,326506.9723,4305817.281,Water,40,,Non-vegetated,Supplemental
SupplementalBare27,-106.9991578,38.88406138,326599.7324,4305810.324,Water,40,,Non-vegetated,Supplemental
SupplementalBare28,-106.9984379,38.88317522,326660.0264,4305710.607,Water,40,,Non-vegetated,Supplemental
SupplementalBare29,-106.9996104,38.88208949,326555.6713,4305592.337,Water,40,,Non-vegetated,Supplemental
SupplementalBare3,-106.9908255,38.95411444,327492.2913,4313569.273,Water,40,,Non-vegetated,Supplemental
SupplementalBare30,-106.9984985,38.88152348,326650.7504,4305527.405,Water,40,,Non-vegetated,Supplemental
SupplementalBare31,-106.9974478,38.88218921,326743.5105,4305599.294,Water,40,,Non-vegetated,Supplemental
SupplementalBare32,-106.9929549,38.88614919,327142.8535,4306030.264,Water,40,,Non-vegetated,Supplemental
SupplementalBare33,-106.9928006,38.88559901,327154.905,4305968.91,Water,40,,Non-vegetated,Supplemental
SupplementalBare34,-106.9925935,38.88519287,327171.8867,4305923.443,Water,40,,Non-vegetated,Supplemental
SupplementalBare35,-106.9923176,38.8854888,327196.5375,4305955.763,Water,40,,Non-vegetated,Supplemental
SupplementalBare36,-106.9918843,38.88489895,327232.692,4305889.48,Water,40,,Non-vegetated,Supplemental
SupplementalBare37,-106.9958437,38.88647002,326893.0587,4306071.348,Water,40,,Non-vegetated,Supplemental
SupplementalBare38,-106.995524,38.88587825,326919.3529,4306005.065,Water,40,,Non-vegetated,Supplemental
SupplementalBare39,-106.995118,38.88445873,326951.125,4305846.752,Water,40,,Non-vegetated,Supplemental
SupplementalBare4,-106.9908196,38.95404088,327492.6183,4313561.098,Water,40,,Non-vegetated,Supplemental
SupplementalBare40,-106.9952747,38.88464362,326937.9779,4305867.568,Water,40,,Non-vegetated,Supplemental
SupplementalBare41,-106.9948612,38.88498632,326974.6803,4305904.818,Water,40,,Non-vegetated,Supplemental
SupplementalBare42,-107.0436989,39.01055766,323050.9553,4319935.123,Water,40,,Non-vegetated,Supplemental
SupplementalBare43,-107.043223,39.01088935,323092.9944,4319971.01,Water,40,,Non-vegetated,Supplemental
SupplementalBare44,-107.0431008,39.01034642,323102.2225,4319910.515,Water,40,,Non-vegetated,Supplemental
SupplementalBare45,-107.0429076,39.00980473,323117.6027,4319850.019,Water,40,,Non-vegetated,Supplemental
SupplementalBare46,-107.0419986,39.0099038,323196.5543,4319859.247,Water,40,,Non-vegetated,Supplemental
SupplementalBare47,-107.0421847,39.01019617,323181.1741,4319892.059,Water,40,,Non-vegetated,Supplemental
SupplementalBare48,-107.0422299,39.00929924,323175.0221,4319792.6,Water,40,,Non-vegetated,Supplemental
SupplementalBare49,-107.0414667,39.00828713,323238.5935,4319678.787,Water,40,,Non-vegetated,Supplemental
SupplementalBare5,-106.9906904,38.95434362,327504.5539,4313594.453,Water,40,,Non-vegetated,Supplemental
SupplementalBare50,-106.9415275,39.00425886,331883.0489,4319042.302,Water,40,,Non-vegetated,Supplemental
SupplementalBare51,-106.9414095,39.00535797,331895.8664,4319164.068,Water,40,,Non-vegetated,Supplemental
SupplementalBare52,-106.9420487,39.00505139,331839.7897,4319131.223,Water,40,,Non-vegetated,Supplemental
SupplementalBare53,-106.9428008,39.00447585,331773.2989,4319068.738,Water,40,,Non-vegetated,Supplemental
SupplementalBare54,-106.9429678,39.00415547,331758.0781,4319033.49,Water,40,,Non-vegetated,Supplemental
SupplementalBare55,-106.9539388,38.99707309,330791.1456,4318267.796,Water,40,,Non-vegetated,Supplemental
SupplementalBare56,-106.9537083,38.99706961,330811.1011,4318266.982,Water,40,,Non-vegetated,Supplemental
SupplementalBare57,-106.9543257,38.9960942,330755.307,4318159.873,Water,40,,Non-vegetated,Supplemental
SupplementalBare58,-106.9542961,38.99587452,330757.3433,4318135.438,Water,40,,Non-vegetated,Supplemental
SupplementalBare59,-106.9526432,38.99510226,330898.6612,4318046.656,Water,40,,Non-vegetated,Supplemental
SupplementalBare60,-106.9524485,38.9950358,330915.3587,4318038.918,Water,40,,Non-vegetated,Supplemental
SupplementalBare61,-106.9558916,38.99746235,330622.9488,4318314.631,Water,40,,Non-vegetated,Supplemental
SupplementalBare62,-107.1029477,38.87796988,317580.9117,4305336.666,Water,40,,Non-vegetated,Supplemental
SupplementalBare63,-107.1033601,38.88007479,317550.5217,4305571.103,Water,40,,Non-vegetated,Supplemental
SupplementalBare64,-107.1042501,38.87970669,317472.376,4305532.031,Water,40,,Non-vegetated,Supplemental
SupplementalBare65,-107.0827695,38.87246404,319317.4835,4304685.452,Water,40,,Non-vegetated,Supplemental
SupplementalBare66,-107.0837675,38.872368,319230.6549,4304676.769,Water,40,,Non-vegetated,Supplemental
SupplementalBare67,-107.0718397,38.8958552,320324.6952,4307259.919,Water,40,,Non-vegetated,Supplemental
SupplementalBare68,-106.9944731,38.86914438,326969.9188,4304145.893,Water,40,,Non-vegetated,Supplemental
SupplementalBare69,-106.9946126,38.86909831,326957.6978,4304141.045,Water,40,,Non-vegetated,Supplemental
SupplementalBare70,-106.995051,38.86882964,326919.0149,4304112.059,Water,40,,Non-vegetated,Supplemental
SupplementalBare71,-106.9948229,38.86900007,326939.2148,4304130.541,Water,40,,Non-vegetated,Supplemental
26,-106.9864765,38.95651987,327874.9894,4313828.011,Artemisia ,41,Tridentata,Shrubs,Field
138,-107.012055,38.93592087,325607.973,4311590.488,Artemisia ,41,tridentata,Shrubs,Field
139,-107.0122431,38.93544899,325590.5113,4311538.477,Artemisia ,41,tridentata,Shrubs,Field
Digitized106,-106.9856655,38.95686706,327946.1088,4313865.011,Artemisia,41,tridentata,Shrubs,Digitized
Digitized107,-106.9855876,38.95699583,327953.1711,4313879.156,Artemisia,41,tridentata,Shrubs,Digitized
Digitized108,-106.9857094,38.95698179,327942.5776,4313877.827,Artemisia,41,tridentata,Shrubs,Digitized
Digitized109,-106.9857369,38.95701474,327940.2764,4313881.536,Artemisia,41,tridentata,Shrubs,Digitized
Digitized110,-106.9856972,38.9568381,327943.2918,4313861.857,Artemisia,41,tridentata,Shrubs,Digitized
Digitized111,-106.9858076,38.95712114,327934.4043,4313893.479,Artemisia,41,tridentata,Shrubs,Digitized
Digitized112,-106.9857371,38.95660044,327939.2611,4313835.556,Artemisia,41,tridentata,Shrubs,Digitized
Digitized113,-106.9856321,38.95655131,327948.2385,4313829.905,Artemisia,41,tridentata,Shrubs,Digitized
Digitized114,-106.9857672,38.95661871,327936.6961,4313837.64,Artemisia,41,tridentata,Shrubs,Digitized
Digitized115,-106.9859335,38.9566462,327922.3483,4313841.006,Artemisia,41,tridentata,Shrubs,Digitized
Digitized116,-106.985801,38.95647188,327933.4097,4313821.408,Artemisia,41,tridentata,Shrubs,Digitized
Digitized120,-107.0098267,38.93154676,325790.4227,4311100.768,Artemisia,41,tridentata,Shrubs,Digitized
Digitized121,-107.0098977,38.93147065,325784.0827,4311092.457,Artemisia,41,tridentata,Shrubs,Digitized
Digitized122,-107.0100141,38.93158131,325774.2569,4311104.961,Artemisia,41,tridentata,Shrubs,Digitized
Digitized123,-107.0102295,38.93167925,325755.8274,4311116.243,Artemisia,41,tridentata,Shrubs,Digitized
Digitized124,-107.010126,38.93174534,325764.9631,4311123.38,Artemisia,41,tridentata,Shrubs,Digitized
Digitized125,-107.0100222,38.93173829,325773.9383,4311122.399,Artemisia,41,tridentata,Shrubs,Digitized
Digitized126,-107.0100495,38.93167416,325771.4224,4311115.333,Artemisia,41,tridentata,Shrubs,Digitized
Digitized127,-107.0118078,38.93320645,325622.7561,4311288.757,Artemisia,41,tridentata,Shrubs,Digitized
Digitized128,-107.0118183,38.93328171,325622.0227,4311297.13,Artemisia,41,tridentata,Shrubs,Digitized
Digitized129,-106.8867776,38.90455097,336395.0216,4307876.7,Artemisia,41,tridentata,Shrubs,Digitized
Digitized13,-107.009383,38.9022903,325757.3219,4307852.92,Artemisia,41,tridentata,Shrubs,Digitized
Digitized130,-106.8867502,38.90457907,336397.4646,4307879.769,Artemisia,41,tridentata,Shrubs,Digitized
Digitized131,-106.8867394,38.90466052,336398.5921,4307888.789,Artemisia,41,tridentata,Shrubs,Digitized
Digitized132,-106.8867229,38.90477565,336400.2834,4307901.537,Artemisia,41,tridentata,Shrubs,Digitized
Digitized133,-106.8866259,38.90479499,336408.74,4307903.51,Artemisia,41,tridentata,Shrubs,Digitized
Digitized134,-106.886806,38.90480308,336393.1423,4307904.731,Artemisia,41,tridentata,Shrubs,Digitized
Digitized135,-106.8865996,38.90479824,336411.0264,4307903.823,Artemisia,41,tridentata,Shrubs,Digitized
Digitized136,-106.8866266,38.90486074,336408.8339,4307910.808,Artemisia,41,tridentata,Shrubs,Digitized
Digitized14,-107.0094107,38.902405,325755.2007,4307865.703,Artemisia,41,tridentata,Shrubs,Digitized
Digitized32,-106.8972729,38.8840877,335437.6552,4305624.526,Artemisia,41,tridentata,Shrubs,Digitized
Digitized33,-106.8972424,38.88431162,335440.8155,4305649.322,Artemisia,41,tridentata,Shrubs,Digitized
Digitized34,-106.8973716,38.88403243,335428.9644,4305618.57,Artemisia,41,tridentata,Shrubs,Digitized
Digitized35,-106.8970458,38.88487574,335459.1755,4305711.574,Artemisia,41,tridentata,Shrubs,Digitized
Digitized36,-106.8973613,38.88471007,335431.422,4305693.757,Artemisia,41,tridentata,Shrubs,Digitized
Digitized37,-106.8979837,38.88495588,335378.008,4305722.16,Artemisia,41,tridentata,Shrubs,Digitized
Digitized38,-106.897545,38.88459527,335415.2298,4305681.348,Artemisia,41,tridentata,Shrubs,Digitized
Digitized39,-106.8975401,38.88451515,335415.4641,4305672.447,Artemisia,41,tridentata,Shrubs,Digitized
Digitized40,-106.8964842,38.88618336,335510.9083,4305855.684,Artemisia,41,tridentata,Shrubs,Digitized
Digitized41,-106.8961126,38.88619002,335543.1537,4305855.753,Artemisia,41,tridentata,Shrubs,Digitized
Digitized42,-106.8953655,38.88432429,335603.6601,4305647.344,Artemisia,41,tridentata,Shrubs,Digitized
Digitized43,-106.8960006,38.88410338,335548.0545,4305623.972,Artemisia,41,tridentata,Shrubs,Digitized
Digitized44,-106.9606114,38.92156657,330032.8836,4309900.205,Artemisia,41,tridentata,Shrubs,Digitized
Digitized45,-106.960178,38.92144256,330070.1621,4309885.634,Artemisia,41,tridentata,Shrubs,Digitized
Digitized46,-106.9602875,38.92154553,330060.9148,4309897.266,Artemisia,41,tridentata,Shrubs,Digitized
Digitized47,-106.9605999,38.92161492,330033.9918,4309905.55,Artemisia,41,tridentata,Shrubs,Digitized
Digitized48,-106.9608715,38.92177877,330010.8353,4309924.241,Artemisia,41,tridentata,Shrubs,Digitized
Digitized49,-106.9607088,38.92169862,330024.7567,4309915.042,Artemisia,41,tridentata,Shrubs,Digitized
Digitized50,-106.9590443,38.92312727,330172.4677,4310070.496,Artemisia,41,tridentata,Shrubs,Digitized
Digitized51,-106.9590172,38.92311418,330174.7917,4310068.993,Artemisia,41,tridentata,Shrubs,Digitized
Digitized52,-106.9589813,38.92314863,330177.9843,4310072.749,Artemisia,41,tridentata,Shrubs,Digitized
Digitized61,-106.9591892,38.92071477,330154.1502,4309803.018,Artemisia,41,tridentata,Shrubs,Digitized
Digitized62,-106.9592906,38.92078976,330145.5387,4309811.53,Artemisia,41,tridentata,Shrubs,Digitized
Digitized63,-106.9593387,38.92084278,330141.4999,4309817.504,Artemisia,41,tridentata,Shrubs,Digitized
Digitized64,-106.9593429,38.92073234,330140.8657,4309805.255,Artemisia,41,tridentata,Shrubs,Digitized
Digitized65,-106.9584465,38.92120925,330219.7254,4309856.514,Artemisia,41,tridentata,Shrubs,Digitized
Digitized66,-106.958531,38.92116656,330212.2995,4309851.933,Artemisia,41,tridentata,Shrubs,Digitized
Digitized67,-106.9585082,38.92106641,330214.0359,4309840.776,Artemisia,41,tridentata,Shrubs,Digitized
Digitized68,-106.9583772,38.92110822,330225.4888,4309845.172,Artemisia,41,tridentata,Shrubs,Digitized
Digitized69,-107.0103589,38.90267529,325673.6257,4307897.513,Artemisia,41,tridentata,Shrubs,Digitized
Digitized70,-107.0100969,38.90258536,325696.1282,4307887.032,Artemisia,41,tridentata,Shrubs,Digitized
Digitized71,-107.0102288,38.90256921,325684.6568,4307885.491,Artemisia,41,tridentata,Shrubs,Digitized
Digitized72,-107.0101439,38.90267661,325692.275,4307897.249,Artemisia,41,tridentata,Shrubs,Digitized
Digitized73,-107.0099333,38.90276237,325710.7482,4307906.364,Artemisia,41,tridentata,Shrubs,Digitized
Digitized74,-107.009781,38.90227366,325722.7643,4307851.834,Artemisia,41,tridentata,Shrubs,Digitized
Digitized75,-107.0098087,38.90225216,325720.3068,4307849.501,Artemisia,41,tridentata,Shrubs,Digitized
Digitized76,-107.0098598,38.9022838,325715.9517,4307853.11,Artemisia,41,tridentata,Shrubs,Digitized
Digitized77,-107.0095059,38.90225036,325746.5617,4307848.723,Artemisia,41,tridentata,Shrubs,Digitized
Digitized78,-107.0081221,38.90399893,325870.8437,4308040.142,Artemisia,41,tridentata,Shrubs,Digitized
Digitized79,-107.008166,38.90386842,325866.7132,4308025.741,Artemisia,41,tridentata,Shrubs,Digitized
Digitized80,-107.0084269,38.9038076,325843.9397,4308019.49,Artemisia,41,tridentata,Shrubs,Digitized
Digitized81,-107.0083839,38.90390289,325847.9027,4308029.983,Artemisia,41,tridentata,Shrubs,Digitized
Digitized82,-107.0079147,38.90392505,325888.6495,4308031.546,Artemisia,41,tridentata,Shrubs,Digitized
Digitized83,-107.0126632,38.90336813,325475.4966,4307978.815,Artemisia,41,tridentata,Shrubs,Digitized
Digitized84,-107.0131188,38.90343094,325436.1381,4307986.658,Artemisia,41,tridentata,Shrubs,Digitized
Digitized85,-107.0130417,38.90334542,325442.6113,4307977.019,Artemisia,41,tridentata,Shrubs,Digitized
Digitized86,-107.0129733,38.90358459,325449.1316,4308003.432,Artemisia,41,tridentata,Shrubs,Digitized
244,-107.0295388,38.96082419,324154.024,4314387.985,Corydalis,42,caseana,Shrubs,Field
247,-107.0296098,38.96008871,324146.0555,4314306.495,Corydalis,42,caseana,Shrubs,Field
285,-107.0384702,38.98050921,323429.0201,4316590.016,Corydalis,42,caseana,Shrubs,Field
287,-107.0389371,38.98069001,323389.0193,4316610.988,Corydalis,42,caseana,Shrubs,Field
25,-106.9862975,38.95673034,327891.0127,4313851.032,Dasiphora,43,Fruticosa,Shrubs,Field
30,-106.9859448,38.95670466,327921.513,4313847.515,Dasiphora,43,Fruticosa,Shrubs,Field
60,-106.9505345,38.92176995,330907.0176,4309904.036,Dasiphora,43,Fruticosa,Shrubs,Field
112,-107.0054838,38.98625604,326300.578,4317164.367,Dasiphora,43,fruticosa,Shrubs,Field
113,-107.0053913,38.98642994,326309.0139,4317183.49,Dasiphora,43,fruticosa,Shrubs,Field
136,-107.0124167,38.93687024,325578.9505,4311696.545,Dasiphora,43,fruticosa,Shrubs,Field
189,-107.0969157,38.85827189,318053.9727,4303138.45,Dasiphora,43,fruticosa,Shrubs,Field
196,-107.0923288,38.85703038,318448.8521,4302991.529,Dasiphora,43,fruticosa,Shrubs,Field
198,-107.092696,38.85726291,318417.5822,4303018.066,Dasiphora,43,fruticosa,Shrubs,Field
312,-107.028674,38.90942192,324101.9699,4308681.454,Dasiphora,43,fruticosa,Shrubs,Field
357,-107.0697523,38.95348669,320650.9769,4313652.042,Dasiphora,43,fruticosa,Shrubs,Field
387,-107.0636258,38.99229342,321279.5103,4317946.991,Dasiphora,43,fruticosa,Shrubs,Field
424,-107.0665869,38.97482006,320979.0195,4316013.512,Dasiphora,43,fruticosa,Shrubs,Field
59,-106.9503554,38.92201698,330923.1272,4309931.12,Distegia,44,involucrata,Shrubs,Field
288,-107.0385843,38.9796783,323417.0673,4316498.019,Distegia,44,involucrata,Shrubs,Field
432,-107.0673311,38.97619879,320918.0152,4316167.995,Distegia,44,involucrata,Shrubs,Field
94,-106.9736999,38.92813772,328913.9292,4310653.981,Juniperus,45,communis,Shrubs,Field
359,-107.0698495,38.95326802,320642.0016,4313627.964,Juniperus,45,communis,Shrubs,Field
429,-107.0651209,38.97578766,321108.4608,4316118.02,Juniperus,45,communis,Shrubs,Field
241,-107.0295437,38.96162147,324155.5774,4314476.48,Ligusticum,46,porteri,Shrubs,Field
239,-107.0295727,38.96242798,324155.0596,4314566.047,Ribes,47,montigenum,Shrubs,Field
279,-107.0373774,38.9785908,323518.9174,4316374.982,Ribes,47,montigenum,Shrubs,Field
386,-107.0640799,38.9924168,321240.4876,4317961.576,Ribes,47,montigenum,Shrubs,Field
427,-107.066034,38.97565459,321029.0204,4316105.046,Ribes,47,montigenum,Shrubs,Field
433,-107.0668747,38.9767657,320958.9796,4316230.017,Ribes,47,montigenum,Shrubs,Field
428,-107.0655059,38.97576231,321075.0406,4316115.963,Rubus,48,Idaeus,Shrubs,Field
21,-106.9874914,38.95691614,327787.9975,4313873.909,Salix,49,Wolfii,Shrubs,Field
22,-106.9874131,38.9569815,327794.9448,4313881.015,Salix,49,Boothii,Shrubs,Field
23,-106.9868502,38.95709425,327843.9928,4313892.464,Salix,49,Wolfii,Shrubs,Field
24,-106.9867333,38.95703805,327853.9893,4313886.006,Salix,49,Boothii,Shrubs,Field
27,-106.9862032,38.95682623,327899.4127,4313861.496,Salix,49,Wolfii,Shrubs,Field
28,-106.98612,38.95676914,327906.4894,4313855.002,Salix,49,Brachycarpa,Shrubs,Field
29,-106.9857661,38.95670336,327936.9898,4313847.033,Salix,49,Wolfii,Shrubs,Field
55,-106.9500037,38.92300395,330955.9649,4310040.004,Salix,49,Boothii,Shrubs,Field
56,-106.9496612,38.92308134,330985.8396,4310047.958,Salix,49,Boothii,Shrubs,Field
57,-106.9501045,38.92247077,330945.9539,4309981.017,Salix,49,Planifolia,Shrubs,Field
58,-106.9501843,38.92200948,330937.9423,4309929.97,Salix,49,Boothii,Shrubs,Field
62,-106.9514606,38.92125402,330825.4987,4309848.494,Salix,49,boothii,Shrubs,Field
86,-106.9779478,38.92784106,328544.9618,4310629.04,Salix,49,boothii,Shrubs,Field
88,-106.9778882,38.9267288,328547.4501,4310505.485,Salix,49,glauca,Shrubs,Field
89,-106.97324,38.92737968,328951.9737,4310568.988,Salix,49,boothii,Shrubs,Field
90,-106.9733235,38.9274594,328944.9258,4310577.993,Salix,49,glauca,Shrubs,Field
91,-106.9730373,38.92796813,328970.96,4310633.916,Salix,49,boothii,Shrubs,Field
92,-106.973112,38.92820183,328965.0484,4310659.993,Salix,49,boothii,Shrubs,Field
93,-106.9733907,38.92845891,328941.5025,4310689.048,Salix,49,brachycarpa,Shrubs,Field
104,-107.0054613,38.98708638,326304.555,4317256.479,Salix,49,wolfii,Shrubs,Field
105,-107.0053515,38.98684462,326313.48,4317229.438,Salix,49,wolfii,Shrubs,Field
106,-107.0049533,38.98684751,326347.979,4317228.999,Salix,49,Boothii,Shrubs,Field
107,-107.0047248,38.98655427,326367.0516,4317196.018,Salix,49,Boothii,Shrubs,Field
108,-107.004708,38.98636535,326368.0441,4317175.018,Salix,49,Boothii,Shrubs,Field
109,-107.0048946,38.98601942,326351.0355,4317136.981,Salix,49,wolfii,Shrubs,Field
110,-107.0049357,38.98541523,326346.0013,4317070.003,Salix,49,brachycarpa,Shrubs,Field
111,-107.0049131,38.98546111,326348.0725,4317075.052,Salix,49,drummondiana,Shrubs,Field
134,-107.0131542,38.93705496,325515.4722,4311718.459,Salix,49,boothii,Shrubs,Field
135,-107.0129357,38.93689045,325534.0127,4311699.782,Salix,49,boothii,Shrubs,Field
137,-107.0126322,38.93634845,325558.9897,4311639.047,Salix,49,planifolia,Shrubs,Field
140,-107.0135305,38.93546781,325478.9667,4311543.03,Salix,49,boothii,Shrubs,Field
141,-107.0133286,38.93568267,325496.9965,4311566.489,Salix,49,planifolia,Shrubs,Field
142,-107.0130824,38.93637178,325520.0211,4311642.499,Salix,49,sp,Shrubs,Field
190,-107.0967593,38.85799301,318066.8388,4303107.187,Salix,49,planifolia,Shrubs,Field
